+------+----------------------------+
| runs |         Player ID          |
|  32 |       Mayank Agarwal       |
|  31 |      Ravindra Jadeja       |
|  30 |       Rahul Tewatia        |
|  30 |         Naman Dhir         |
|  29 |    Ravichandran Ashwin     |
|  29 |        Abdul Samad         |
|  28 |       Sikandar Raza        |
|  28 |       Glenn Maxwell        |
|  27 |       Jitesh Sharma        |
|  26 |        Rinku Singh         |
|  26 |      Kane Williamson       |
|  26 |        Deepak Hooda        |
|  25 |      Wriddhiman Saha       |
|  24 |      Yashasvi Jaiswal      |
|  24 |        Rashid Khan         |
|  23 |       Mitchell Marsh       |
|  22 |       Shahbaz Ahmed        |
|  21 |         Axar Patel         |
|  20 |       Rahul Tripathi       |
|  20 |        Dhruv Jurel         |
|  20 |        Ayush Badoni        |
|  17 |       Vijay Shankar        |
|  17 |     Azmatullah Omarzai     |
|  14 |      Shimron Hetmyer       |
|  14 |       Shahrukh Khan        |
|  14 |       Sameer Rizvi         |
|  12 |       Mohammed Siraj       |
|  12 |      Darshan Nalkande      |
|  10 |        Umesh Yadav         |
|  9  |       Saurav Chauhan       |
|  9  |        Nitish Rana         |
|  9  |      Devdutt Padikkal      |
|  8  |         Will Jacks         |
|  8  |       Shubham Dubey        |
|  8  |       Jasprit Bumrah       |
|  7  |        Sumit Kumar         |
|  6  |       Mitchell Starc       |
|  6  |       Jaydev Unadkat       |
|  6  |     Bhuvneshwar Kumar      |
|  5  |      Spencer Johnson       |
|  4  |         Noor Ahmad         |
|  4  |        Matthew Wade        |
|  4  |       Gerald Coetzee       |
|  4  |       Anrich Nortje        |
|  4  |       Akash Madhwal        |
|  3  |         Ricky Bhui         |
|  3  |        Reece Topley        |
|  3  |       Piyush Chawla        |
|  3  |        Pat Cummins         |
|  3  |        Lalit Yadav         |
|  3  |         Anukul Roy         |
|  2  |         Sharath BR         |
|  2  |        Mohsin Khan         |
|  2  |      Jhye Richardson       |
|  2  |       Harpreet Brar        |
|  2  |         Akash Deep         |
|  1  |       Vaibhav Arora        |
|  1  |        Shams Mulani        |
|  1  |      Rasikh Dar Salam      |
|  1  |        Marco Jansen        |
|  1  |       Kuldeep Yadav        |
|  1  |       Ishant Sharma        |
|  1  |      Abhinav Manohar       |
|  0  |      Yuzvendra Chahal      |
|  0  |        Yash Thakur         |
|  0  |         Yash Dayal         |
|  0  |     Washington Sundar      |
|  0  |     Vijaykumar Vyshak      |
|  0  |    Varun Chakaravarthy     |
|  0  |        Umran Malik         |
|  0  |      Tushar Deshpande      |
|  0  |        Trent Boult         |
|  0  |        T Natarajan         |
|  0  |       Suyash Sharma        |
|  0  |       Shreyas Gopal        |
|  0  |       Shardul Thakur       |
|  0  |       Sandeep Sharma       |
|  0  | Ravisrinivasan Sai Kishore |
|  0  |        Ravi Bishnoi        |
|  0  |        Rahul Chahar        |
|  0  |       Naveen-ul-Haq        |
|  0  |       Nandre Burger        |
|  0  |     Mustafizur Rahman      |
|  0  |        Mukesh Kumar        |
|  0  |      Mukesh Choudhary      |
|  0  |        Mohit Sharma        |
|  0  |       Mohammad Nabi        |
|  0  |         Moeen Ali          |
|  0  |        Mayank Yadav        |
|  0  |      Mayank Markande       |
|  0  |        Mayank Dagar        |
|  0  |    Matheesha Pathirana     |
|  0  |    Manimaran Siddharth     |
|  0  |     Maheesh Theekshana     |
|  0  |         Luke Wood          |
|  0  |       Kwena Maphaka        |
|  0  |       Kumar Kushagra       |
|  0  |        Kuldeep Sen         |
|  0  |       Khaleel Ahmed        |
|  0  |       Keshav Maharaj       |
|  0  |        Karn Sharma         |
|  0  |       Kagiso Rabada        |
|  0  |      Himanshu Sharma       |
|  0  |        Harshit Rana        |
|  0  |       Harshal Patel        |
|  0  |       Deepak Chahar        |
|  0  |         Avesh Khan         |
|  0  |       Arshdeep Singh       |
|  0  |       Alzarri Joseph       |
+-----+----------------------------+


+---------+----------------------------+
| wickets |         Player ID          |
+---------+----------------------------+
|    10   |      Yuzvendra Chahal      |
|    10   |       Jasprit Bumrah       |
|    9    |     Mustafizur Rahman      |
|    8    |        Mohit Sharma        |
|    8    |       Gerald Coetzee       |
|    8    |       Arshdeep Singh       |
|    7    |        Umesh Yadav         |
|    7    |       Khaleel Ahmed        |
|    7    |       Kagiso Rabada        |
|    6    |        Yash Thakur         |
|    6    |         Sam Curran         |
|    6    |        Rashid Khan         |
|    6    |        Pat Cummins         |
|    6    |       Nandre Burger        |
|    6    |        Mayank Yadav        |
|    6    |       Harshal Patel        |
|    6    |       Anrich Nortje        |
|    5    |         Yash Dayal         |
|    5    |       Vaibhav Arora        |
|    5    |      Tushar Deshpande      |
|    5    |        Trent Boult         |
|    5    |        T Natarajan         |
|    5    |       Naveen-ul-Haq        |
|    5    |        Harshit Rana        |
|    5    |       Andre Russell        |
|    4    |    Varun Chakaravarthy     |
|    4    |        Sunil Narine        |
|    4    |      Ravindra Jadeja       |
|    4    |        Mukesh Kumar        |
|    4    |       Mohammed Siraj       |
|    4    |    Matheesha Pathirana     |
|    4    |       Jaydev Unadkat       |
|    4    |       Harpreet Brar        |
|    4    |       Glenn Maxwell        |
|    4    |       Deepak Chahar        |
|    4    |     Azmatullah Omarzai     |
|    4    |         Axar Patel         |
|    4    |       Akash Madhwal        |
|    3    |      Spencer Johnson       |
|    3    |       Shahbaz Ahmed        |
|    3    |        Reece Topley        |
|    3    |         Noor Ahmad         |
|    3    |        Mohsin Khan         |
|    3    |      Mayank Markande       |
|    3    |       Kuldeep Yadav        |
|    3    |        Kuldeep Sen         |
|    3    |       Krunal Pandya        |
|    3    |       Ishant Sharma        |
|    3    |      Darshan Nalkande      |
|    3    |     Bhuvneshwar Kumar      |
|    3    |         Avesh Khan         |
|    2    |     Vijaykumar Vyshak      |
|    2    | Ravisrinivasan Sai Kishore |
|    2    |        Ravi Bishnoi        |
|    2    |        Rahul Chahar        |
|    2    |       Piyush Chawla        |
|    2    |         Moeen Ali          |
|    2    |       Mitchell Starc       |
|    2    |     Maheesh Theekshana     |
|    2    |       Cameron Green        |
|    1    |         Will Jacks         |
|    1    |       Shreyas Gopal        |
|    1    |       Sandeep Sharma       |
|    1    |      Romario Shepherd      |
|    1    |    Ravichandran Ashwin     |
|    1    |        Nitish Reddy        |
|    1    |       Mitchell Marsh       |
|    1    |        Mayank Dagar        |
|    1    |       Marcus Stoinis       |
|    1    |    Manimaran Siddharth     |
|    1    |       Kwena Maphaka        |
|    1    |        Karn Sharma         |
|    1    |       Hardik Pandya        |
|    1    |       Daryl Mitchell       |
|    1    |       Alzarri Joseph       |
|    1    |         Akash Deep         |
|    0    |      Yashasvi Jaiswal      |
|    0    |      Wriddhiman Saha       |
|    0    |     Washington Sundar      |
|    0    |        Virat Kohli         |
|    0    |       Vijay Shankar        |
|    0    |       Venkatesh Iyer       |
|    0    |        Umran Malik         |
|    0    |       Tristan Stubbs       |
|    0    |        Travis Head         |
|    0    |         Tim David          |
|    0    |        Tilak Varma         |
|    0    |       Suyash Sharma        |
|    0    |      Suryakumar Yadav      |
|    0    |        Sumit Kumar         |
|    0    |       Sikandar Raza        |
|    0    |        Shubman Gill        |
|    0    |       Shubham Dubey        |
|    0    |        Shreyas Iyer        |
|    0    |        Shivam Dube         |
|    0    |      Shimron Hetmyer       |
|    0    |       Shikhar Dhawan       |
|    0    |       Shashank Singh       |
|    0    |       Shardul Thakur       |
|    0    |         Sharath BR         |
|    0    |        Shams Mulani        |
|    0    |         Shai Hope          |
|    0    |       Shahrukh Khan        |
|    0    |       Saurav Chauhan       |
|    0    |        Sanju Samson        |
|    0    |       Sameer Rizvi         |
|    0    |       Sai Sudharsan        |
|    0    |      Ruturaj Gaikwad       |
|    0    |        Rohit Sharma        |
|    0    |        Riyan Parag         |
|    0    |        Rishabh Pant        |
|    0    |        Rinku Singh         |
|    0    |         Ricky Bhui         |
|    0    |      Rasikh Dar Salam      |
|    0    |      Ramandeep Singh       |
|    0    |       Rajat Patidar        |
|    0    |       Rahul Tripathi       |
|    0    |       Rahul Tewatia        |
|    0    |      Rachin Ravindra       |
|    0    |      Quinton de Kock       |
|    0    |        Prithvi Shaw        |
|    0    |     Prabhsimran Singh      |
|    0    |        Philip Salt         |
|    0    |        Nitish Rana         |
|    0    |      Nicholas Pooran       |
|    0    |         Naman Dhir         |
|    0    |      Mukesh Choudhary      |
|    0    |       Mohammad Nabi        |
|    0    |       Mayank Agarwal       |
|    0    |        Matthew Wade        |
|    0    |        Marco Jansen        |
|    0    |       Mahipal Lomror       |
|    0    |          MS Dhoni          |
|    0    |         Luke Wood          |
|    0    |      Liam Livingstone      |
|    0    |        Lalit Yadav         |
|    0    |       Kumar Kushagra       |
|    0    |       Keshav Maharaj       |
|    0    |      Kane Williamson       |
|    0    |          KL Rahul          |
|    0    |        Jos Buttler         |
|    0    |       Jonny Bairstow       |
|    0    |       Jitesh Sharma        |
|    0    |      Jhye Richardson       |
|    0    |        Ishan Kishan        |
|    0    |      Himanshu Sharma       |
|    0    |      Heinrich Klaasen      |
|    0    |       Faf du Plessis       |
|    0    |       Dinesh Karthik       |
|    0    |        Dhruv Jurel         |
|    0    |       Dewald Brevis        |
|    0    |      Devdutt Padikkal      |
|    0    |        Deepak Hooda        |
|    0    |        David Warner        |
|    0    |        David Miller        |
|    0    |        Ayush Badoni        |
|    0    |      Ashutosh Sharma       |
|    0    |         Anukul Roy         |
|    0    |         Anuj Rawat         |
|    0    |    Angkrish Raghuvanshi    |
|    0    |       Ajinkya Rahane       |
|    0    |       Aiden Markram        |
|    0    |       Abishek Porel        |
|    0    |      Abhishek Sharma       |
|    0    |      Abhinav Manohar       |
|    0    |        Abdul Samad         |
+---------+----------------------------+

#TODO: fix
+------+----------------------------+
| dots |         Player ID          |
+------+----------------------------+
|  1   |        Yash Thakur         |
|  1   |       Khaleel Ahmed        |
|  1   |     Bhuvneshwar Kumar      |
|  0   |      Yuzvendra Chahal      |
|  0   |      Yashasvi Jaiswal      |
|  0   |         Yash Dayal         |
|  0   |      Wriddhiman Saha       |
|  0   |         Will Jacks         |
|  0   |     Washington Sundar      |
|  0   |        Virat Kohli         |
|  0   |     Vijaykumar Vyshak      |
|  0   |       Vijay Shankar        |
|  0   |       Venkatesh Iyer       |
|  0   |    Varun Chakaravarthy     |
|  0   |       Vaibhav Arora        |
|  0   |        Umran Malik         |
|  0   |        Umesh Yadav         |
|  0   |      Tushar Deshpande      |
|  0   |       Tristan Stubbs       |
|  0   |        Trent Boult         |
|  0   |        Travis Head         |
|  0   |         Tim David          |
|  0   |        Tilak Varma         |
|  0   |        T Natarajan         |
|  0   |       Suyash Sharma        |
|  0   |      Suryakumar Yadav      |
|  0   |        Sunil Narine        |
|  0   |        Sumit Kumar         |
|  0   |      Spencer Johnson       |
|  0   |       Sikandar Raza        |
|  0   |        Shubman Gill        |
|  0   |       Shubham Dubey        |
|  0   |        Shreyas Iyer        |
|  0   |       Shreyas Gopal        |
|  0   |        Shivam Dube         |
|  0   |      Shimron Hetmyer       |
|  0   |       Shikhar Dhawan       |
|  0   |       Shashank Singh       |
|  0   |       Shardul Thakur       |
|  0   |         Sharath BR         |
|  0   |        Shams Mulani        |
|  0   |         Shai Hope          |
|  0   |       Shahrukh Khan        |
|  0   |       Shahbaz Ahmed        |
|  0   |       Saurav Chauhan       |
|  0   |        Sanju Samson        |
|  0   |       Sandeep Sharma       |
|  0   |       Sameer Rizvi         |
|  0   |         Sam Curran         |
|  0   |       Sai Sudharsan        |
|  0   |      Ruturaj Gaikwad       |
|  0   |      Romario Shepherd      |
|  0   |        Rohit Sharma        |
|  0   |        Riyan Parag         |
|  0   |        Rishabh Pant        |
|  0   |        Rinku Singh         |
|  0   |         Ricky Bhui         |
|  0   |        Reece Topley        |
|  0   | Ravisrinivasan Sai Kishore |
|  0   |      Ravindra Jadeja       |
|  0   |    Ravichandran Ashwin     |
|  0   |        Ravi Bishnoi        |
|  0   |      Rasikh Dar Salam      |
|  0   |        Rashid Khan         |
|  0   |      Ramandeep Singh       |
|  0   |       Rajat Patidar        |
|  0   |       Rahul Tripathi       |
|  0   |       Rahul Tewatia        |
|  0   |        Rahul Chahar        |
|  0   |      Rachin Ravindra       |
|  0   |      Quinton de Kock       |
|  0   |        Prithvi Shaw        |
|  0   |     Prabhsimran Singh      |
|  0   |       Piyush Chawla        |
|  0   |        Philip Salt         |
|  0   |        Pat Cummins         |
|  0   |         Noor Ahmad         |
|  0   |        Nitish Reddy        |
|  0   |        Nitish Rana         |
|  0   |      Nicholas Pooran       |
|  0   |       Naveen-ul-Haq        |
|  0   |       Nandre Burger        |
|  0   |         Naman Dhir         |
|  0   |     Mustafizur Rahman      |
|  0   |        Mukesh Kumar        |
|  0   |      Mukesh Choudhary      |
|  0   |        Mohsin Khan         |
|  0   |        Mohit Sharma        |
|  0   |       Mohammed Siraj       |
|  0   |       Mohammad Nabi        |
|  0   |         Moeen Ali          |
|  0   |       Mitchell Starc       |
|  0   |       Mitchell Marsh       |
|  0   |        Mayank Yadav        |
|  0   |      Mayank Markande       |
|  0   |        Mayank Dagar        |
|  0   |       Mayank Agarwal       |
|  0   |        Matthew Wade        |
|  0   |    Matheesha Pathirana     |
|  0   |       Marcus Stoinis       |
|  0   |        Marco Jansen        |
|  0   |    Manimaran Siddharth     |
|  0   |       Mahipal Lomror       |
|  0   |     Maheesh Theekshana     |
|  0   |          MS Dhoni          |
|  0   |         Luke Wood          |
|  0   |      Liam Livingstone      |
|  0   |        Lalit Yadav         |
|  0   |       Kwena Maphaka        |
|  0   |       Kumar Kushagra       |
|  0   |       Kuldeep Yadav        |
|  0   |        Kuldeep Sen         |
|  0   |       Krunal Pandya        |
|  0   |       Keshav Maharaj       |
|  0   |        Karn Sharma         |
|  0   |      Kane Williamson       |
|  0   |       Kagiso Rabada        |
|  0   |          KL Rahul          |
|  0   |        Jos Buttler         |
|  0   |       Jonny Bairstow       |
|  0   |       Jitesh Sharma        |
|  0   |      Jhye Richardson       |
|  0   |       Jaydev Unadkat       |
|  0   |       Jasprit Bumrah       |
|  0   |       Ishant Sharma        |
|  0   |        Ishan Kishan        |
|  0   |      Himanshu Sharma       |
|  0   |      Heinrich Klaasen      |
|  0   |        Harshit Rana        |
|  0   |       Harshal Patel        |
|  0   |       Harpreet Brar        |
|  0   |       Hardik Pandya        |
|  0   |       Glenn Maxwell        |
|  0   |       Gerald Coetzee       |
|  0   |       Faf du Plessis       |
|  0   |       Dinesh Karthik       |
|  0   |        Dhruv Jurel         |
|  0   |       Dewald Brevis        |
|  0   |      Devdutt Padikkal      |
|  0   |        Deepak Hooda        |
|  0   |       Deepak Chahar        |
|  0   |        David Warner        |
|  0   |        David Miller        |
|  0   |       Daryl Mitchell       |
|  0   |      Darshan Nalkande      |
|  0   |       Cameron Green        |
|  0   |     Azmatullah Omarzai     |
|  0   |        Ayush Badoni        |
|  0   |         Axar Patel         |
|  0   |         Avesh Khan         |
|  0   |      Ashutosh Sharma       |
|  0   |       Arshdeep Singh       |
|  0   |         Anukul Roy         |
|  0   |         Anuj Rawat         |
|  0   |       Anrich Nortje        |
|  0   |    Angkrish Raghuvanshi    |
|  0   |       Andre Russell        |
|  0   |       Alzarri Joseph       |
|  0   |       Akash Madhwal        |
|  0   |         Akash Deep         |
|  0   |       Ajinkya Rahane       |
|  0   |       Aiden Markram        |
|  0   |       Abishek Porel        |
|  0   |      Abhishek Sharma       |
|  0   |      Abhinav Manohar       |
|  0   |        Abdul Samad         |
+------+----------------------------+


+----+----------------------------+
| 4H |         Player ID          |
+----+----------------------------+
| 1  |        Yash Thakur         |
| 1  |     Mustafizur Rahman      |
| 1  |       Jasprit Bumrah       |
| 1  |       Gerald Coetzee       |
| 1  |       Arshdeep Singh       |
| 0  |      Yuzvendra Chahal      |
| 0  |      Yashasvi Jaiswal      |
| 0  |         Yash Dayal         |
| 0  |      Wriddhiman Saha       |
| 0  |         Will Jacks         |
| 0  |     Washington Sundar      |
| 0  |        Virat Kohli         |
| 0  |     Vijaykumar Vyshak      |
| 0  |       Vijay Shankar        |
| 0  |       Venkatesh Iyer       |
| 0  |    Varun Chakaravarthy     |
| 0  |       Vaibhav Arora        |
| 0  |        Umran Malik         |
| 0  |        Umesh Yadav         |
| 0  |      Tushar Deshpande      |
| 0  |       Tristan Stubbs       |
| 0  |        Trent Boult         |
| 0  |        Travis Head         |
| 0  |         Tim David          |
| 0  |        Tilak Varma         |
| 0  |        T Natarajan         |
| 0  |       Suyash Sharma        |
| 0  |      Suryakumar Yadav      |
| 0  |        Sunil Narine        |
| 0  |        Sumit Kumar         |
| 0  |      Spencer Johnson       |
| 0  |       Sikandar Raza        |
| 0  |        Shubman Gill        |
| 0  |       Shubham Dubey        |
| 0  |        Shreyas Iyer        |
| 0  |       Shreyas Gopal        |
| 0  |        Shivam Dube         |
| 0  |      Shimron Hetmyer       |
| 0  |       Shikhar Dhawan       |
| 0  |       Shashank Singh       |
| 0  |       Shardul Thakur       |
| 0  |         Sharath BR         |
| 0  |        Shams Mulani        |
| 0  |         Shai Hope          |
| 0  |       Shahrukh Khan        |
| 0  |       Shahbaz Ahmed        |
| 0  |       Saurav Chauhan       |
| 0  |        Sanju Samson        |
| 0  |       Sandeep Sharma       |
| 0  |       Sameer Rizvi         |
| 0  |         Sam Curran         |
| 0  |       Sai Sudharsan        |
| 0  |      Ruturaj Gaikwad       |
| 0  |      Romario Shepherd      |
| 0  |        Rohit Sharma        |
| 0  |        Riyan Parag         |
| 0  |        Rishabh Pant        |
| 0  |        Rinku Singh         |
| 0  |         Ricky Bhui         |
| 0  |        Reece Topley        |
| 0  | Ravisrinivasan Sai Kishore |
| 0  |      Ravindra Jadeja       |
| 0  |    Ravichandran Ashwin     |
| 0  |        Ravi Bishnoi        |
| 0  |      Rasikh Dar Salam      |
| 0  |        Rashid Khan         |
| 0  |      Ramandeep Singh       |
| 0  |       Rajat Patidar        |
| 0  |       Rahul Tripathi       |
| 0  |       Rahul Tewatia        |
| 0  |        Rahul Chahar        |
| 0  |      Rachin Ravindra       |
| 0  |      Quinton de Kock       |
| 0  |        Prithvi Shaw        |
| 0  |     Prabhsimran Singh      |
| 0  |       Piyush Chawla        |
| 0  |        Philip Salt         |
| 0  |        Pat Cummins         |
| 0  |         Noor Ahmad         |
| 0  |        Nitish Reddy        |
| 0  |        Nitish Rana         |
| 0  |      Nicholas Pooran       |
| 0  |       Naveen-ul-Haq        |
| 0  |       Nandre Burger        |
| 0  |         Naman Dhir         |
| 0  |        Mukesh Kumar        |
| 0  |      Mukesh Choudhary      |
| 0  |        Mohsin Khan         |
| 0  |        Mohit Sharma        |
| 0  |       Mohammed Siraj       |
| 0  |       Mohammad Nabi        |
| 0  |         Moeen Ali          |
| 0  |       Mitchell Starc       |
| 0  |       Mitchell Marsh       |
| 0  |        Mayank Yadav        |
| 0  |      Mayank Markande       |
| 0  |        Mayank Dagar        |
| 0  |       Mayank Agarwal       |
| 0  |        Matthew Wade        |
| 0  |    Matheesha Pathirana     |
| 0  |       Marcus Stoinis       |
| 0  |        Marco Jansen        |
| 0  |    Manimaran Siddharth     |
| 0  |       Mahipal Lomror       |
| 0  |     Maheesh Theekshana     |
| 0  |          MS Dhoni          |
| 0  |         Luke Wood          |
| 0  |      Liam Livingstone      |
| 0  |        Lalit Yadav         |
| 0  |       Kwena Maphaka        |
| 0  |       Kumar Kushagra       |
| 0  |       Kuldeep Yadav        |
| 0  |        Kuldeep Sen         |
| 0  |       Krunal Pandya        |
| 0  |       Khaleel Ahmed        |
| 0  |       Keshav Maharaj       |
| 0  |        Karn Sharma         |
| 0  |      Kane Williamson       |
| 0  |       Kagiso Rabada        |
| 0  |          KL Rahul          |
| 0  |        Jos Buttler         |
| 0  |       Jonny Bairstow       |
| 0  |       Jitesh Sharma        |
| 0  |      Jhye Richardson       |
| 0  |       Jaydev Unadkat       |
| 0  |       Ishant Sharma        |
| 0  |        Ishan Kishan        |
| 0  |      Himanshu Sharma       |
| 0  |      Heinrich Klaasen      |
| 0  |        Harshit Rana        |
| 0  |       Harshal Patel        |
| 0  |       Harpreet Brar        |
| 0  |       Hardik Pandya        |
| 0  |       Glenn Maxwell        |
| 0  |       Faf du Plessis       |
| 0  |       Dinesh Karthik       |
| 0  |        Dhruv Jurel         |
| 0  |       Dewald Brevis        |
| 0  |      Devdutt Padikkal      |
| 0  |        Deepak Hooda        |
| 0  |       Deepak Chahar        |
| 0  |        David Warner        |
| 0  |        David Miller        |
| 0  |       Daryl Mitchell       |
| 0  |      Darshan Nalkande      |
| 0  |       Cameron Green        |
| 0  |     Bhuvneshwar Kumar      |
| 0  |     Azmatullah Omarzai     |
| 0  |        Ayush Badoni        |
| 0  |         Axar Patel         |
| 0  |         Avesh Khan         |
| 0  |      Ashutosh Sharma       |
| 0  |         Anukul Roy         |
| 0  |         Anuj Rawat         |
| 0  |       Anrich Nortje        |
| 0  |    Angkrish Raghuvanshi    |
| 0  |       Andre Russell        |
| 0  |       Alzarri Joseph       |
| 0  |       Akash Madhwal        |
| 0  |         Akash Deep         |
| 0  |       Ajinkya Rahane       |
| 0  |       Aiden Markram        |
| 0  |       Abishek Porel        |
| 0  |      Abhishek Sharma       |
| 0  |      Abhinav Manohar       |
| 0  |        Abdul Samad         |
+----+----------------------------+


+----+----------------------------+
| 5H |         Player ID          |
+----+----------------------------+
| 1  |        Yash Thakur         |
| 1  |       Jasprit Bumrah       |
| 0  |      Yuzvendra Chahal      |
| 0  |      Yashasvi Jaiswal      |
| 0  |         Yash Dayal         |
| 0  |      Wriddhiman Saha       |
| 0  |         Will Jacks         |
| 0  |     Washington Sundar      |
| 0  |        Virat Kohli         |
| 0  |     Vijaykumar Vyshak      |
| 0  |       Vijay Shankar        |
| 0  |       Venkatesh Iyer       |
| 0  |    Varun Chakaravarthy     |
| 0  |       Vaibhav Arora        |
| 0  |        Umran Malik         |
| 0  |        Umesh Yadav         |
| 0  |      Tushar Deshpande      |
| 0  |       Tristan Stubbs       |
| 0  |        Trent Boult         |
| 0  |        Travis Head         |
| 0  |         Tim David          |
| 0  |        Tilak Varma         |
| 0  |        T Natarajan         |
| 0  |       Suyash Sharma        |
| 0  |      Suryakumar Yadav      |
| 0  |        Sunil Narine        |
| 0  |        Sumit Kumar         |
| 0  |      Spencer Johnson       |
| 0  |       Sikandar Raza        |
| 0  |        Shubman Gill        |
| 0  |       Shubham Dubey        |
| 0  |        Shreyas Iyer        |
| 0  |       Shreyas Gopal        |
| 0  |        Shivam Dube         |
| 0  |      Shimron Hetmyer       |
| 0  |       Shikhar Dhawan       |
| 0  |       Shashank Singh       |
| 0  |       Shardul Thakur       |
| 0  |         Sharath BR         |
| 0  |        Shams Mulani        |
| 0  |         Shai Hope          |
| 0  |       Shahrukh Khan        |
| 0  |       Shahbaz Ahmed        |
| 0  |       Saurav Chauhan       |
| 0  |        Sanju Samson        |
| 0  |       Sandeep Sharma       |
| 0  |       Sameer Rizvi         |
| 0  |         Sam Curran         |
| 0  |       Sai Sudharsan        |
| 0  |      Ruturaj Gaikwad       |
| 0  |      Romario Shepherd      |
| 0  |        Rohit Sharma        |
| 0  |        Riyan Parag         |
| 0  |        Rishabh Pant        |
| 0  |        Rinku Singh         |
| 0  |         Ricky Bhui         |
| 0  |        Reece Topley        |
| 0  | Ravisrinivasan Sai Kishore |
| 0  |      Ravindra Jadeja       |
| 0  |    Ravichandran Ashwin     |
| 0  |        Ravi Bishnoi        |
| 0  |      Rasikh Dar Salam      |
| 0  |        Rashid Khan         |
| 0  |      Ramandeep Singh       |
| 0  |       Rajat Patidar        |
| 0  |       Rahul Tripathi       |
| 0  |       Rahul Tewatia        |
| 0  |        Rahul Chahar        |
| 0  |      Rachin Ravindra       |
| 0  |      Quinton de Kock       |
| 0  |        Prithvi Shaw        |
| 0  |     Prabhsimran Singh      |
| 0  |       Piyush Chawla        |
| 0  |        Philip Salt         |
| 0  |        Pat Cummins         |
| 0  |         Noor Ahmad         |
| 0  |        Nitish Reddy        |
| 0  |        Nitish Rana         |
| 0  |      Nicholas Pooran       |
| 0  |       Naveen-ul-Haq        |
| 0  |       Nandre Burger        |
| 0  |         Naman Dhir         |
| 0  |     Mustafizur Rahman      |
| 0  |        Mukesh Kumar        |
| 0  |      Mukesh Choudhary      |
| 0  |        Mohsin Khan         |
| 0  |        Mohit Sharma        |
| 0  |       Mohammed Siraj       |
| 0  |       Mohammad Nabi        |
| 0  |         Moeen Ali          |
| 0  |       Mitchell Starc       |
| 0  |       Mitchell Marsh       |
| 0  |        Mayank Yadav        |
| 0  |      Mayank Markande       |
| 0  |        Mayank Dagar        |
| 0  |       Mayank Agarwal       |
| 0  |        Matthew Wade        |
| 0  |    Matheesha Pathirana     |
| 0  |       Marcus Stoinis       |
| 0  |        Marco Jansen        |
| 0  |    Manimaran Siddharth     |
| 0  |       Mahipal Lomror       |
| 0  |     Maheesh Theekshana     |
| 0  |          MS Dhoni          |
| 0  |         Luke Wood          |
| 0  |      Liam Livingstone      |
| 0  |        Lalit Yadav         |
| 0  |       Kwena Maphaka        |
| 0  |       Kumar Kushagra       |
| 0  |       Kuldeep Yadav        |
| 0  |        Kuldeep Sen         |
| 0  |       Krunal Pandya        |
| 0  |       Khaleel Ahmed        |
| 0  |       Keshav Maharaj       |
| 0  |        Karn Sharma         |
| 0  |      Kane Williamson       |
| 0  |       Kagiso Rabada        |
| 0  |          KL Rahul          |
| 0  |        Jos Buttler         |
| 0  |       Jonny Bairstow       |
| 0  |       Jitesh Sharma        |
| 0  |      Jhye Richardson       |
| 0  |       Jaydev Unadkat       |
| 0  |       Ishant Sharma        |
| 0  |        Ishan Kishan        |
| 0  |      Himanshu Sharma       |
| 0  |      Heinrich Klaasen      |
| 0  |        Harshit Rana        |
| 0  |       Harshal Patel        |
| 0  |       Harpreet Brar        |
| 0  |       Hardik Pandya        |
| 0  |       Glenn Maxwell        |
| 0  |       Gerald Coetzee       |
| 0  |       Faf du Plessis       |
| 0  |       Dinesh Karthik       |
| 0  |        Dhruv Jurel         |
| 0  |       Dewald Brevis        |
| 0  |      Devdutt Padikkal      |
| 0  |        Deepak Hooda        |
| 0  |       Deepak Chahar        |
| 0  |        David Warner        |
| 0  |        David Miller        |
| 0  |       Daryl Mitchell       |
| 0  |      Darshan Nalkande      |
| 0  |       Cameron Green        |
| 0  |     Bhuvneshwar Kumar      |
| 0  |     Azmatullah Omarzai     |
| 0  |        Ayush Badoni        |
| 0  |         Axar Patel         |
| 0  |         Avesh Khan         |
| 0  |      Ashutosh Sharma       |
| 0  |       Arshdeep Singh       |
| 0  |         Anukul Roy         |
| 0  |         Anuj Rawat         |
| 0  |       Anrich Nortje        |
| 0  |    Angkrish Raghuvanshi    |
| 0  |       Andre Russell        |
| 0  |       Alzarri Joseph       |
| 0  |       Akash Madhwal        |
| 0  |         Akash Deep         |
| 0  |       Ajinkya Rahane       |
| 0  |       Aiden Markram        |
| 0  |       Abishek Porel        |
| 0  |      Abhishek Sharma       |
| 0  |      Abhinav Manohar       |
| 0  |        Abdul Samad         |
+----+----------------------------+


+----+----------------------------+
| 6H |         Player ID          |
+----+----------------------------+
| 0  |      Yuzvendra Chahal      |
| 0  |      Yashasvi Jaiswal      |
| 0  |        Yash Thakur         |
| 0  |         Yash Dayal         |
| 0  |      Wriddhiman Saha       |
| 0  |         Will Jacks         |
| 0  |     Washington Sundar      |
| 0  |        Virat Kohli         |
| 0  |     Vijaykumar Vyshak      |
| 0  |       Vijay Shankar        |
| 0  |       Venkatesh Iyer       |
| 0  |    Varun Chakaravarthy     |
| 0  |       Vaibhav Arora        |
| 0  |        Umran Malik         |
| 0  |        Umesh Yadav         |
| 0  |      Tushar Deshpande      |
| 0  |       Tristan Stubbs       |
| 0  |        Trent Boult         |
